geo,month,c_resid,avg_nights,std_nights,month_name
Poland,5,Domestic country,4983490.5,2056135.9857557365,Maj
Poland,5,Foreign country,1132450.25,610870.1157386077,Maj
Poland,5,Total,6115940.75,2639981.6517292447,Maj
Poland,6,Domestic country,6779107.25,1513235.1641486292,Czerwiec
Poland,6,Foreign country,1273671.75,583187.048418491,Czerwiec
Poland,6,Total,8052779.0,2028540.9610529013,Czerwiec
Poland,7,Domestic country,10487854.5,918138.3172417041,Lipiec
Poland,7,Foreign country,1769012.75,556052.5984225774,Lipiec
Poland,7,Total,12256867.25,1326311.6332761482,Lipiec
Poland,8,Domestic country,10814988.125,630119.6666147601,Sierpień
Poland,8,Foreign country,1815693.25,477900.3118758885,Sierpień
Poland,8,Total,12630681.375,928891.9588964873,Sierpień
Poland,9,Domestic country,6491132.75,634864.8316031533,Wrzesień
Poland,9,Foreign country,1489985.75,368132.7409336979,Wrzesień
Poland,9,Total,7981118.5,876083.8569095017,Wrzesień
Poland,10,Domestic country,5062498.25,904473.2388233736,Październik
Poland,10,Foreign country,1389968.375,387836.2091803841,Październik
Poland,10,Total,6452466.625,1238930.6034111993,Październik
Poland,11,Domestic country,4116653.875,1244934.3282980763,Listopad
Poland,11,Foreign country,1038667.375,372328.37912325934,Listopad
Poland,11,Total,5155321.25,1599905.0544723629,Listopad
Poland,12,Domestic country,3613949.5714285714,1220915.1173796996,Grudzień
Poland,12,Foreign country,992864.0,409604.06126648694,Grudzień
Poland,12,Total,4606813.571428572,1619339.3111395624,Grudzień
Portugal,1,Domestic country,1009221.25,252143.9039079243,Styczeń
Portugal,1,Foreign country,1891577.75,736333.8003170553,Styczeń
Portugal,1,Total,2900799.0,977208.2667644892,Styczeń
Portugal,2,Domestic country,1173391.25,362333.48394765134,Luty
Portugal,2,Foreign country,2237536.75,902903.5793262834,Luty
Portugal,2,Total,3410928.0,1251876.3330562192,Luty
Portugal,3,Domestic country,1259286.875,453571.8407442474,Marzec
Portugal,3,Foreign country,2826410.5,1344803.4347721073,Marzec
Portugal,3,Total,4085697.375,1787600.009138265,Marzec
Portugal,4,Domestic country,1561331.75,749257.2046787881,Kwiecień
Portugal,4,Foreign country,3448125.25,2047810.8857456783,Kwiecień
Portugal,4,Total,5009457.0,2774671.8880736153,Kwiecień
Portugal,5,Domestic country,1608356.25,598798.8458660388,Maj
Portugal,5,Foreign country,4081249.125,2283043.9242832577,Maj
Portugal,5,Total,5689605.375,2820853.586626975,Maj
Portugal,6,Domestic country,2328235.25,502574.84973391925,Czerwiec
Portugal,6,Foreign country,4185074.75,2111382.58878623,Czerwiec
Portugal,6,Total,6513310.0,2537221.054824296,Czerwiec
Portugal,7,Domestic country,3368493.25,438640.4880428846,Lipiec
Portugal,7,Foreign country,5029916.875,2209340.257106079,Lipiec
Portugal,7,Total,8398410.125,2577671.9118184056,Lipiec
Portugal,8,Domestic country,5006924.75,315955.0936874915,Sierpień
Portugal,8,Foreign country,5832363.375,1990628.3522763744,Sierpień
Portugal,8,Total,10839288.125,2112670.8023111033,Sierpień
Portugal,9,Domestic country,2742127.125,203856.33845952657,Wrzesień
Portugal,9,Foreign country,4946010.75,1645363.462419062,Wrzesień
Portugal,9,Total,7688137.875,1713261.0623702758,Wrzesień
Portugal,10,Domestic country,1841435.25,269005.7101500954,Październik
Portugal,10,Foreign country,4574425.875,1509238.0637576638,Październik
Portugal,10,Total,6415861.125,1698762.6910104253,Październik
Portugal,11,Domestic country,1317433.0,337602.94048143935,Listopad
Portugal,11,Foreign country,2647055.75,951454.8942417081,Listopad
Portugal,11,Total,3964488.75,1273437.9937594975,Listopad
Portugal,12,Domestic country,1310321.7142857143,324953.22318538633,Grudzień
Portugal,12,Foreign country,1945507.142857143,744324.5839594955,Grudzień
Portugal,12,Total,3255828.8571428573,1064697.0982647957,Grudzień
Romania,1,Domestic country,1109254.25,130687.05988817061,Styczeń
Romania,1,Foreign country,232052.0,92746.34021119878,Styczeń
Romania,1,Total,1341306.25,203020.20972148838,Styczeń
Romania,2,Domestic country,1134138.5,134294.8724167404,Luty
Romania,2,Foreign country,229889.625,84042.27634426022,Luty
Romania,2,Total,1364028.125,202504.92518062543,Luty
Romania,3,Domestic country,992764.25,277739.12937130156,Marzec
Romania,3,Foreign country,260884.125,123723.67318393437,Marzec
Romania,3,Total,1253648.375,391586.27473391115,Marzec
Romania,4,Domestic country,1071616.25,449966.37956050195,Kwiecień
Romania,4,Foreign country,276821.625,160365.93464318456,Kwiecień
Romania,4,Total,1348437.875,593617.4579177203,Kwiecień
Romania,5,Domestic country,1314297.375,524739.5085084564,Maj
Romania,5,Foreign country,353626.0,201817.47673791074,Maj
Romania,5,Total,1667923.375,697088.4560715862,Maj
Romania,6,Domestic country,2015703.625,578449.5480775527,Czerwiec
Romania,6,Foreign country,385643.625,196536.62414270453,Czerwiec
Romania,6,Total,2401347.25,755005.1263087556,Czerwiec
Romania,7,Domestic country,3597184.375,529949.0404614222,Lipiec
Romania,7,Foreign country,451459.875,196014.07755088664,Lipiec
Romania,7,Total,4048644.25,681916.684060817,Lipiec
Romania,8,Domestic country,4304935.125,468332.24158754083,Sierpień
Romania,8,Foreign country,470959.5,197207.58523806476,Sierpień
Romania,8,Total,4775894.625,585105.5274617285,Sierpień
Romania,9,Domestic country,2252107.75,208473.6643420801,Wrzesień
Romania,9,Foreign country,416875.25,164009.76094014297,Wrzesień
Romania,9,Total,2668983.0,351085.2697219214,Wrzesień
Romania,10,Domestic country,1637155.25,339801.6410520156,Październik
Romania,10,Foreign country,359167.625,145604.67272126902,Październik
Romania,10,Total,1996322.875,476472.3665275991,Październik
Romania,11,Domestic country,1355022.25,356544.27742658113,Listopad
Romania,11,Foreign country,279695.875,116524.51626581482,Listopad
Romania,11,Total,1634718.125,470352.49340420595,Listopad
Romania,12,Domestic country,1211992.4285714286,301071.73752383183,Grudzień
Romania,12,Foreign country,243888.14285714287,111457.70755227977,Grudzień
Romania,12,Total,1455880.5714285714,408649.1669459502,Grudzień
Serbia,1,Domestic country,373187.25,52117.957348828306,Styczeń
Serbia,1,Foreign country,258555.125,97703.49656184632,Styczeń
Serbia,1,Total,631742.375,140719.15973104278,Styczeń
Serbia,2,Domestic country,421862.5,47698.515062241284,Luty
Serbia,2,Foreign country,226925.75,86274.8562589356,Luty
Serbia,2,Total,648788.25,127156.28973910135,Luty
Serbia,3,Domestic country,370049.0,78668.6311344708,Marzec
Serbia,3,Foreign country,258412.375,119900.97617967622,Marzec
Serbia,3,Total,628461.375,196807.79471202535,Marzec
Serbia,4,Domestic country,393815.25,167079.59535053943,Kwiecień
Serbia,4,Foreign country,272924.125,155476.66995169356,Kwiecień
Serbia,4,Total,666739.375,315662.78464296926,Kwiecień
Serbia,5,Domestic country,520103.5,163294.15691234724,Maj
Serbia,5,Foreign country,322776.25,176307.75525747178,Maj
Serbia,5,Total,842879.75,329038.50026478665,Maj
Serbia,6,Domestic country,578106.875,50790.387086639865,Czerwiec
Serbia,6,Foreign country,343061.625,153211.86587853482,Czerwiec
Serbia,6,Total,921168.5,197172.71689127208,Czerwiec
Serbia,7,Domestic country,728694.75,89082.91303972306,Lipiec
Serbia,7,Foreign country,435404.0,181156.90623166587,Lipiec
Serbia,7,Total,1164098.75,233590.5632656973,Lipiec
Serbia,8,Domestic country,886169.125,142275.06580507805,Sierpień
Serbia,8,Foreign country,457119.625,181830.80213754252,Sierpień
Serbia,8,Total,1343288.75,211778.75065990796,Sierpień
Serbia,9,Domestic country,577196.0,130893.03770636542,Wrzesień
Serbia,9,Foreign country,366953.375,149091.0539885298,Wrzesień
Serbia,9,Total,944149.375,221910.1989473203,Wrzesień
Serbia,10,Domestic country,494849.125,123807.6653967037,Październik
Serbia,10,Foreign country,360937.25,150176.9412847487,Październik
Serbia,10,Total,855786.375,256524.91091896343,Październik
Serbia,11,Domestic country,354806.75,79032.55870254629,Listopad
Serbia,11,Foreign country,282860.875,124080.03199483504,Listopad
Serbia,11,Total,637667.625,197673.95833828236,Listopad
Serbia,12,Domestic country,320214.5714285714,60513.233723038196,Grudzień
Serbia,12,Foreign country,282485.85714285716,128646.59835304439,Grudzień
Serbia,12,Total,602700.4285714285,182919.1544889501,Grudzień
Slovakia,1,Domestic country,520367.375,202312.38307834565,Styczeń
Slovakia,1,Foreign country,274264.875,136376.66519547722,Styczeń
Slovakia,1,Total,794632.25,337270.2147175805,Styczeń
Slovakia,2,Domestic country,634270.625,242509.18723447365,Luty
Slovakia,2,Foreign country,320099.125,143267.4882473216,Luty
Slovakia,2,Total,954369.75,383364.2024966971,Luty
Slovakia,3,Domestic country,582712.25,225625.20439420894,Marzec
Slovakia,3,Foreign country,260010.875,126278.67979358477,Marzec
Slovakia,3,Total,842723.125,350326.4538653044,Marzec
Slovakia,4,Domestic country,499793.625,254685.0289508522,Kwiecień
Slovakia,4,Foreign country,245372.25,155130.49620584416,Kwiecień
Slovakia,4,Total,745165.875,406572.47588149726,Kwiecień
Slovakia,5,Domestic country,636447.25,262047.447987001,Maj
Slovakia,5,Foreign country,313658.25,194732.81549691912,Maj
Slovakia,5,Total,950105.5,452401.21665366273,Maj
Slovakia,6,Domestic country,805454.75,152453.59109367395,Czerwiec
Slovakia,6,Foreign country,370647.0,183574.10119855453,Czerwiec
Slovakia,6,Total,1176101.75,329140.9836918564,Czerwiec
Slovakia,7,Domestic country,1313472.75,119420.84644022581,Lipiec
Slovakia,7,Foreign country,609497.875,191701.45738803456,Lipiec
Slovakia,7,Total,1922970.625,179784.75170518894,Lipiec
Slovakia,8,Domestic country,1398591.0,145436.12857097885,Sierpień
Slovakia,8,Foreign country,628617.5,178570.29686132813,Sierpień
Slovakia,8,Total,2027208.5,161340.9492118211,Sierpień
Slovakia,9,Domestic country,834382.125,46306.879508765065,Wrzesień
Slovakia,9,Foreign country,414993.375,120720.55439962812,Wrzesień
Slovakia,9,Total,1249375.5,126924.01213662111,Wrzesień
Slovakia,10,Domestic country,727642.375,172806.79829875866,Październik
Slovakia,10,Foreign country,320770.0,134284.36073390782,Październik
Slovakia,10,Total,1048412.375,304236.0805905917,Październik
Slovakia,11,Domestic country,584745.875,217790.59714022648,Listopad
Slovakia,11,Foreign country,232730.75,112598.31273253736,Listopad
Slovakia,11,Total,817476.625,328196.649099259,Listopad
Slovakia,12,Domestic country,439557.4285714286,186993.52733526824,Grudzień
Slovakia,12,Foreign country,230156.57142857142,134803.6193379801,Grudzień
Slovakia,12,Total,669714.0,320555.91380964,Grudzień
Slovenia,1,Domestic country,247930.75,86343.93635215917,Styczeń
Slovenia,1,Foreign country,400908.5,166238.66945277376,Styczeń
Slovenia,1,Total,648839.25,247251.29743917854,Styczeń
Slovenia,2,Domestic country,347212.625,122526.04292725166,Luty
Slovenia,2,Foreign country,359783.875,139237.3956156868,Luty
Slovenia,2,Total,706996.5,254653.32152780346,Luty
Slovenia,3,Domestic country,269953.875,119496.91728174115,Marzec
Slovenia,3,Foreign country,364532.875,181359.99694170826,Marzec
Slovenia,3,Total,634486.75,289399.8818568966,Marzec
Slovenia,4,Domestic country,238723.75,132853.77105755894,Kwiecień
Slovenia,4,Foreign country,508150.625,306905.6919282895,Kwiecień
Slovenia,4,Total,746874.375,426633.01831464923,Kwiecień
Slovenia,5,Domestic country,281691.375,127157.22811423829,Maj
Slovenia,5,Foreign country,645498.125,383884.0723828847,Maj
Slovenia,5,Total,927189.5,481454.3374411089,Maj
Slovenia,6,Domestic country,513571.75,175485.32074445917,Czerwiec
Slovenia,6,Foreign country,928080.625,424499.49081575975,Czerwiec
Slovenia,6,Total,1441652.375,435738.96517556,Czerwiec
Slovenia,7,Domestic country,778549.5,335663.76094538416,Lipiec
Slovenia,7,Foreign country,1731001.5,590215.1493410808,Lipiec
Slovenia,7,Total,2509551.0,299571.63166380464,Lipiec
Slovenia,8,Domestic country,879105.125,430847.194793314,Sierpień
Slovenia,8,Foreign country,2004061.75,578071.3751713537,Sierpień
Slovenia,8,Total,2883166.875,235405.8546106747,Sierpień
Slovenia,9,Domestic country,508060.625,277868.6984592016,Wrzesień
Slovenia,9,Foreign country,990827.75,292856.40023677616,Wrzesień
Slovenia,9,Total,1498888.375,107084.78495090768,Wrzesień
Slovenia,10,Domestic country,400319.25,153056.3510585469,Październik
Slovenia,10,Foreign country,595719.0,220590.05318204436,Październik
Slovenia,10,Total,996038.25,197649.39925010793,Październik
Slovenia,11,Domestic country,277165.125,120432.65196358562,Listopad
Slovenia,11,Foreign country,345285.625,149367.6872868115,Listopad
Slovenia,11,Total,622450.75,221897.21458481628,Listopad
Slovenia,12,Domestic country,295888.85714285716,146546.9882897957,Grudzień
Slovenia,12,Foreign country,388518.4285714286,192493.70219296103,Grudzień
Slovenia,12,Total,684407.2857142857,274604.95468625124,Grudzień
Spain,1,Domestic country,6224443.875,1640439.8660294428,Styczeń
Spain,1,Foreign country,12281785.25,4703463.845768191,Styczeń
Spain,1,Total,18506229.125,6298145.261156526,Styczeń
Spain,2,Domestic country,7305719.875,2046799.5195613103,Luty
Spain,2,Foreign country,12839898.75,4880045.2040071385,Luty
Spain,2,Total,20145618.625,6870929.9505190905,Luty
Spain,3,Domestic country,9004880.0,3501482.420177896,Marzec
Spain,3,Foreign country,14297025.875,6408344.985405903,Marzec
Spain,3,Total,23301905.875,9793067.248409508,Marzec
Spain,4,Domestic country,11205757.375,5734608.918726366,Kwiecień
Spain,4,Foreign country,16620469.375,9723106.051280102,Kwiecień
Spain,4,Total,27826226.75,15252277.35941748,Kwiecień
Spain,5,Domestic country,10957964.875,4846448.825349175,Maj
Spain,5,Foreign country,22032878.25,12573024.742974184,Maj
Spain,5,Total,32990843.125,17154182.079461843,Maj
Spain,6,Domestic country,15404768.125,5170059.825076673,Czerwiec
Spain,6,Foreign country,25103434.0,13303242.532397516,Czerwiec
Spain,6,Total,40508202.125,17797415.350375626,Czerwiec
Spain,7,Domestic country,23968443.25,3832385.6203953163,Lipiec
Spain,7,Foreign country,32043034.75,13110414.100229215,Lipiec
Spain,7,Total,56011478.0,15804383.794583531,Lipiec
Spain,8,Domestic country,31095310.875,3297805.2369015464,Sierpień
Spain,8,Foreign country,34219034.625,12856256.285179056,Sierpień
Spain,8,Total,65314345.5,14670373.06893031,Sierpień
Spain,9,Domestic country,16243848.625,2427374.1262620706,Wrzesień
Spain,9,Foreign country,28021254.0,11554914.466222117,Wrzesień
Spain,9,Total,44265102.625,13511008.691808268,Wrzesień
Spain,10,Domestic country,11607841.75,2542248.3692059303,Październik
Spain,10,Foreign country,23945665.875,9485087.843153732,Październik
Spain,10,Total,35553507.625,11709649.084564,Październik
Spain,11,Domestic country,8008884.25,2300194.405415753,Listopad
Spain,11,Foreign country,13542825.625,4920983.281131234,Listopad
Spain,11,Total,21551709.875,7200049.924270475,Listopad
Spain,12,Domestic country,8400017.42857143,2439613.6314929635,Grudzień
Spain,12,Foreign country,11710893.57142857,4490877.403213611,Grudzień
Spain,12,Total,20110911.0,6891079.01020977,Grudzień
Sweden,1,Domestic country,2266895.75,374200.7539901352,Styczeń
Sweden,1,Foreign country,572541.875,185730.1423267005,Styczeń
Sweden,1,Total,2839437.625,557430.6756008673,Styczeń
Sweden,2,Domestic country,2530693.25,338576.4181053834,Luty
Sweden,2,Foreign country,688088.0,215016.31481620844,Luty
Sweden,2,Total,3218781.25,546344.9305015886,Luty
Sweden,3,Domestic country,2768074.875,516394.700484713,Marzec
Sweden,3,Foreign country,659190.75,259537.9384773475,Marzec
Sweden,3,Total,3427265.625,759621.4231970963,Marzec
Sweden,4,Domestic country,2686393.0,760256.2037959872,Kwiecień
Sweden,4,Foreign country,658694.0,306176.9653606041,Kwiecień
Sweden,4,Total,3345087.0,1049830.5276110047,Kwiecień
Sweden,5,Domestic country,3620167.125,806214.281584783,Maj
Sweden,5,Foreign country,934631.125,442751.78185829637,Maj
Sweden,5,Total,4554798.25,1205031.588480775,Maj
Sweden,6,Domestic country,4549319.875,664588.1413381281,Czerwiec
Sweden,6,Foreign country,1408172.375,664939.2222530971,Czerwiec
Sweden,6,Total,5957492.25,1239116.67219997,Czerwiec
Sweden,7,Domestic country,8966669.375,755041.3691695383,Lipiec
Sweden,7,Foreign country,2972670.75,1290613.9857552573,Lipiec
Sweden,7,Total,11939340.125,1470355.5543080084,Lipiec
Sweden,8,Domestic country,5925617.75,495713.13561394997,Sierpień
Sweden,8,Foreign country,2075708.125,751645.201172057,Sierpień
Sweden,8,Total,8001325.875,1012118.7375246101,Sierpień
Sweden,9,Domestic country,3289201.5,328060.32409778354,Wrzesień
Sweden,9,Foreign country,929404.375,278560.4035772582,Wrzesień
Sweden,9,Total,4218605.875,560763.5244476784,Wrzesień
Sweden,10,Domestic country,3013297.375,226006.47717515737,Październik
Sweden,10,Foreign country,784581.75,192136.44740410766,Październik
Sweden,10,Total,3797879.125,376730.76930706954,Październik
Sweden,11,Domestic country,2674843.375,565344.4981301067,Listopad
Sweden,11,Foreign country,629472.0,176538.52544011868,Listopad
Sweden,11,Total,3304315.375,715333.4696041994,Listopad
Sweden,12,Domestic country,2255677.5714285714,424064.2776187186,Grudzień
Sweden,12,Foreign country,613215.4285714285,207111.00238025113,Grudzień
Sweden,12,Total,2868893.0,609583.0047786765,Grudzień
Switzerland,1,Domestic country,2307713.625,333094.67715133715,Styczeń
Switzerland,1,Foreign country,1547690.5,517522.8055753403,Styczeń
Switzerland,1,Total,3855404.0,825919.2931567658,Styczeń
Switzerland,2,Domestic country,3342086.625,186573.76737284483,Luty
Switzerland,2,Foreign country,1707040.0,566601.2490286772,Luty
Switzerland,2,Total,5049126.5,693082.7076256586,Luty
Switzerland,3,Domestic country,2270582.625,470631.7077909943,Marzec
Switzerland,3,Foreign country,1721911.0,689961.0586179069,Marzec
Switzerland,3,Total,3992493.375,1066593.4049297776,Marzec
Switzerland,4,Domestic country,1837234.625,715798.7299517606,Kwiecień
Switzerland,4,Foreign country,1316143.0,684988.9942717537,Kwiecień
Switzerland,4,Total,3153377.5,1183708.3090639953,Kwiecień
Switzerland,5,Domestic country,1987260.75,605175.5249211942,Maj
Switzerland,5,Foreign country,1508098.375,789004.2063461905,Maj
Switzerland,5,Total,3495359.125,1155073.6834519552,Maj
Switzerland,6,Domestic country,2597128.75,353682.75570942706,Czerwiec
Switzerland,6,Foreign country,2019453.125,958382.2882601161,Czerwiec
Switzerland,6,Total,4616582.125,1066492.005782568,Czerwiec
Switzerland,7,Domestic country,4395615.375,620506.4717028541,Lipiec
Switzerland,7,Foreign country,2878335.0,927740.1783202635,Lipiec
Switzerland,7,Total,7273950.25,431199.0851791744,Lipiec
Switzerland,8,Domestic country,3699151.5,451164.0845935577,Sierpień
Switzerland,8,Foreign country,3300668.0,761722.2378124456,Sierpień
Switzerland,8,Total,6999819.375,562723.184772797,Sierpień
Switzerland,9,Domestic country,2915314.75,358907.129130225,Wrzesień
Switzerland,9,Foreign country,2100992.875,582468.8614093921,Wrzesień
Switzerland,9,Total,5016307.625,417455.0992464207,Wrzesień
Switzerland,10,Domestic country,2540147.25,332554.1167654415,Październik
Switzerland,10,Foreign country,1490943.75,492661.2253180968,Październik
Switzerland,10,Total,4031091.0,422595.76485809707,Październik
Switzerland,11,Domestic country,1171645.75,175573.31243244224,Listopad
Switzerland,11,Foreign country,977138.375,344265.508039502,Listopad
Switzerland,11,Total,2148784.25,482140.7657407445,Listopad
Switzerland,12,Domestic country,1795487.4285714286,154691.92103969865,Grudzień
Switzerland,12,Foreign country,1508457.2857142857,544663.7113445061,Grudzień
Switzerland,12,Total,3303944.714285714,621646.8293454394,Grudzień
Türkiye,1,Domestic country,5226964.285714285,819985.5315912012,Styczeń
Türkiye,1,Foreign country,3162469.5714285714,786899.4445302096,Styczeń
Türkiye,1,Total,8389433.857142856,1490945.5729412604,Styczeń
Türkiye,2,Domestic country,4840844.428571428,549570.1526301737,Luty
Türkiye,2,Foreign country,3017755.8571428573,791483.7076224688,Luty
Türkiye,2,Total,7858600.285714285,1228976.417198843,Luty
Türkiye,3,Domestic country,4960709.714285715,1079176.1107884902,Marzec
Türkiye,3,Foreign country,4235924.428571428,1285127.628156682,Marzec
Türkiye,3,Total,9196634.142857144,2160674.404812182,Marzec
Türkiye,4,Domestic country,4887664.428571428,1844965.3740927726,Kwiecień
Türkiye,4,Foreign country,6132124.857142857,3153334.991705365,Kwiecień
Türkiye,4,Total,11019789.285714285,4842620.75373565,Kwiecień
Türkiye,5,Domestic country,4933541.0,2032701.5748233513,Maj
Türkiye,5,Foreign country,9999395.42857143,5703828.266106308,Maj
Türkiye,5,Total,14932936.42857143,7412661.941422593,Maj
Türkiye,6,Domestic country,7028581.428571428,1586613.8740790985,Czerwiec
Türkiye,6,Foreign country,12958414.285714285,6634527.672707875,Czerwiec
Türkiye,6,Total,19986995.714285713,7947050.014090381,Czerwiec
Türkiye,7,Domestic country,9843994.0,1601796.133350933,Lipiec
Türkiye,7,Foreign country,16252832.285714285,6594838.213293276,Lipiec
Türkiye,7,Total,26096826.285714287,7566681.484956064,Lipiec
Türkiye,8,Domestic country,10477276.42857143,1194798.0519316304,Sierpień
Türkiye,8,Foreign country,17929378.85714286,4931229.517880317,Sierpień
Türkiye,8,Total,28406655.285714287,5461632.485551908,Sierpień
Türkiye,9,Domestic country,7623884.142857143,1616885.105993252,Wrzesień
Türkiye,9,Foreign country,16323949.57142857,4616851.472614855,Wrzesień
Türkiye,9,Total,23947833.714285713,6038907.518553521,Wrzesień
Türkiye,10,Domestic country,6523769.285714285,877644.0280525119,Październik
Türkiye,10,Foreign country,15115345.142857144,3087663.5440456388,Październik
Türkiye,10,Total,21639114.42857143,3635128.517385727,Październik
Türkiye,11,Domestic country,5468613.714285715,995710.7421300819,Listopad
Türkiye,11,Foreign country,5156448.142857143,1355692.9851304127,Listopad
Türkiye,11,Total,10625061.857142856,2292104.5665244297,Listopad
Türkiye,12,Domestic country,4781130.666666667,1221673.0347720159,Grudzień
Türkiye,12,Foreign country,3304372.0,1005725.5221902246,Grudzień
Türkiye,12,Total,8085502.666666667,2204928.7582083615,Grudzień
